set(17,-10487,60770,-90)pt
set(15,-15037,60770,-90)
set(16,-20637,60770,-90)
set(15,-26237,60770,-90)p
set(24,-29037,60770,90)p


set(24,-46988,60770,-90)p
set(44,-49788,60770,-90)p
set(44,-55020,60760,90)p
set(17,-59570,60760,0)pt
set(44,-59570,56210,0)p
set(33,-59570,55130,180)
set(43,-59570,50610,0)
chk(42,-59570,52405,0)
set(33,-59570,49530,0)pr
set(43,-59570,45010,180)p
set(33,-59570,43848,180)
set(43,-59570,39410,180)p
set(33,-59570,38365,0)
set(44,-59570,33810,180)p
set(33,-59570,32755,180)
set(24,-59570,31010,180)


set(24,-59570,15408,0)p
set(17,-59570,13658,90)pt
set(15,-55020,13658,90)p
set(15,-49420,13658,-90)p
set(15,-43820,13658,-90)
set(35,-45239,14084,90)pr
fix(41,-42065,13658,-1500,90)s
chk(42,-42065,13658,90)
set(16,-38220,13658,-90)p
set(24,-35420,13658,-90)p


set(23,-23630,13658,-90)p
set(14,-21880,13658,180)pt
set(10,-21880,18208,0)p
set(38,-21880,18349,0)
set(10,-21880,23808,0)
set(32,-22230,25500,0)
set(32,-21530,25500,0)pr
set(32,-22230,26304,180)
set(32,-21530,26304,180)
set(38,-21880,20508,0)


set(38,-21880,22508,0)
set(10,-21880,29408,0)p
set(38,-21880,30700,0)
set(38,-21880,29700,0)
set(38,-21880,28700,0)
set(10,-21880,35008,0)
set(38,-21880,31700,0)
chk(40,-21880,35225,0)
set(23,-21880,37808,180)p


set(23,-21880,49220,0)p
set(14,-21880,50970,-90)pt
set(10,-26430,50970,-90)p
set(10,-32030,50970,-90)p
set(14,-36580,50970,0)pt
set(10,-36580,46420,0)p
set(56,-36580,41422,180)pr
set(57,-36580,38621,180)
set(60,-36580,35830,180)
set(60,-36580,33030,180)
set(60,-36580,30230,180)
set(57,-36580,27439,0)
set(56,-36580,24638,0)p
set(22,-36580,21880,0)
chk(40,-36580,21833,0)
set(19,-36580,19570,180)pt
set(18,-41130,19570,90)p
set(18,-46730,19570,90)
set(36,-42950,17760,180)ph
set(19,-51280,19570,90)pt
set(21,-51280,24120,180)p
set(15,-51280,29720,180)
set(35,-51280,28660,180)pr
set(24,-51280,32520,0)p


set(24,-51280,47860,180)p
set(15,-51280,50660,180)p
set(17,-51280,55210,0)pt
set(15,-46730,55210,90)
chk(42,-46950,55210,90)
set(16,-41130,55210,-90)p
set(33,-37966,55210,-90)pr
set(24,-38330,55210,-90)


set(24,-18500,55210,90)p
set(17,-16750,55210,-90)pt
set(20,-16750,50660,180)p
set(10,-16750,45060,0)p
set(27,-16750,43068,180)pr
set(23,-16750,42260,0)


set(23,-16750,25644,180)
set(28,-16750,23792,180)pl
set(10,-16750,18828,180)
chk(40,-16750,20432,0)
set(10,-16750,13228,0)p
set(14,-16750,8678,180)pt
set(10,-21300,8678,90)p
set(31,-27409,8678,90)pr
set(23,-29089,8678,-90)


set(23,-55612,7804,90)p
set(22,-56172,7804,-90)p
set(18,-59532,7804,-90)p
chk(40,-61848,7804,90)
set(19,-64082,7804,90)pt
set(18,-64082,12354,0)p
set(22,-64082,15714,0)p
set(56,-64082,18472,0)pr
set(57,-64082,21273,0)pr
set(58,-64082,24558,0)pr


set(58,-64480,40800,180)
set(57,-64480,44085,180)
set(56,-64480,46886,180)
set(22,-64480,49644,180)
set(22,-64480,50764,0)
set(10,-64480,54124,0)p
set(10,-64480,59724,0)p
chk(40,-64480,62207,0)


set(14,-64480,64274,0)pt
set(22,-62170,64274,90)
set(18,-58810,64274,90)p
set(22,-55450,64274,-90)
set(22,-54330,64274,90)
set(18,-50970,64274,90)p
set(22,-47610,64274,-90)p
set(10,-44250,64274,-90)p
set(10,-38650,64274,-90)p
set(26,-35525,64274,-90)pr
set(23,-35850,64274,90)


set(24,-16225,64275,90)p
set(15,-13650,64275,-90)p
set(55,-15275,64275,90)
set(15,-8050,64275,-90)p
set(17,-3500,64275,-90)pt
set(44,-3500,59725,0)p
set(43,-3500,54125,180)p
set(43,-3500,48525,0)
set(34,-3500,49742,0)pr
set(43,-3500,42925,0)p
set(43,-3500,37325,180)
set(62,-3139,35944,-90)
set(63,-3733,33962,90)
set(62,-3220,32193,-90)
set(63,-3500,30499,180)
set(63,-3058,27448,-90)
set(62,-4030,29082,0)
set(62,-3274,25687,90)
set(63,-3706,20948,90)
set(62,-3085,19364,-90)
set(62,-3112,22583,180)
set(63,-3760,23756,0)
set(63,-3328,14661,-90)
set(62,-4030,16625,0)
set(63,-3500,18055,180)
set(43,-3500,31725,180)p
set(43,-3500,26125,180)p
set(43,-3500,20525,0)p
set(44,-3500,14925,180)p
set(24,-3500,12125,180)p


set(23,-3500,2800,180)p
set(10,-3500,0,180)p
chk(40,-3500,-2475,0)
set(14,-3500,-4550,90)pt
set(14,0,-4550,180)pt





set(65,-1617,3254,0)
set(65,-2700,68483,0)
set(65,-20602,68487,90)
set(65,-39726,72402,180)
set(65,-55102,68811,-90)
set(65,-70348,66489,90)
set(65,-74320,57758,180)
set(65,-74509,36429,0)
set(65,-74374,19163,90)
set(65,-30990,4214,-90)
set(65,-6868,22894,-90)
set(65,-7192,32999,0)
set(65,-8488,41213,90)
set(65,-8515,61375,-90)
set(65,-56685,57946,180)
set(65,-52905,46087,-90)
set(65,-56577,50650,0)
set(65,-56145,37948,90)
set(65,-62633,43537,180)
set(65,-62822,61255,-90)
set(65,-63227,31499,0)
set(65,-62066,16368,90)
set(65,-56423,22119,180)
set(65,-56126,10745,-90)
set(65,-50553,16361,0)
set(65,-37390,10610,90)
set(65,-24783,16361,180)
set(65,-19491,26659,-90)
set(65,-24108,39510,0)
set(65,-34465,36890,-90)
set(65,-40810,31870,0)
set(65,-47575,31195,180)
set(65,-43390,52410,-90)
set(66,931,23278,90)
set(66,1690,36594,180)
set(66,1920,54948,0)
set(66,-12287,68321,-90)
set(66,-25294,72139,0)
set(66,-46083,68804,180)
set(66,-58393,72737,-90)
set(66,-74272,63697,90)
set(66,-73927,52529,180)
set(66,-47786,5823,90)
set(66,-23235,5386,-90)
set(66,-10256,717,0)
set(66,-13536,12270,180)
set(66,-7280,20270,-90)
set(66,-13582,27264,0)
set(66,-7763,55950,180)
set(66,-28828,63122,0)
set(66,-45818,58108,90)
set(66,-54149,50643,180)
set(66,-56702,32975,-90)
set(66,-59393,24110,0)
set(66,-54954,16409,90)
set(66,-38293,16662,180)
set(66,-19131,16777,-90)
set(66,-19499,35513,90)
set(66,-24444,46410,180)
set(66,-21362,53059,-90)
set(66,-34425,47907,0)
set(66,-34448,28424,180)
set(66,-44111,24818,-90)
set(66,-54019,34592,0)
set(66,-47441,51162,90)
set(66,-7887,-3403,0)
set(67,1914,10743,90)
set(67,-938,22661,-90)
set(67,-1421,42627,0)
set(67,-1605,63640,90)
set(67,-42145,67999,0)
set(67,-55565,72369,90)
set(67,-74399,50136,0)
set(67,-69615,36735,90)
set(67,-67499,10734,-90)
set(67,-57682,5121,0)
set(67,-14837,10875,180)
set(67,-15159,29525,-90)
set(67,-19851,43893,0)
set(67,-47046,31802,180)
set(67,-49496,37884,-90)
set(67,-44556,22488,0)
set(67,-33432,32226,90)
set(67,-25522,32952,180)
set(68,2184,7000,-90)
set(68,-5368,68768,180)
set(68,-69524,46320,180)
set(68,-74452,21212,-90)
set(68,-33804,4960,90)
set(69,1864,12672,0)
set(69,-1336,34856,90)
set(69,2248,58896,180)
set(69,-38076,68188,0)
set(69,-56576,72828,90)
set(69,-69584,56944,180)
set(69,-60708,5312,90)
set(69,-13048,9312,-90)
set(70,-13265,56550,-90)
set(70,-24635,62850,0)
set(70,-47840,50415,180)
set(70,-53465,42175,-90)
set(70,-53920,22155,180)
set(70,-40205,22190,-90)
set(70,-32775,35200,90)
set(70,-25850,46005,-90)
set(70,-21335,10775,0)
set(71,-17536,57732,0)
set(71,-27776,54744,90)
set(71,-44596,52152,180)
set(71,-53660,43968,-90)
set(71,-31424,47100,-90)
set(71,-24920,33100,0)
set(72,-13812,29896,90)
set(72,-13632,46120,180)
set(72,-47032,41060,0)
set(72,-55132,26616,90)
set(72,-47068,17616,180)
set(72,-32628,25896,-90)
set(69,2340,13470,-90)
set(66,-1538,4165,0)
set(65,-1349,21672,90)
set(67,-1391,20874,180)
set(68,-971,23669,0)
set(65,1672,37759,180)
set(66,-1394,44261,-90)
set(68,-1394,45689,90)
set(65,2365,56310,-90)
set(66,-3284,67601,90)
set(66,-13550,67690,180)
set(67,-14475,68005,180)
set(69,-24406,72604,-90)
set(67,-23293,72205,-90)
set(68,-40477,72793,-90)
set(66,-45748,68173,90)
set(68,-54992,73108,0)
set(66,-69377,65737,0)
set(67,-69524,66273,180)
set(68,-74785,62794,90)
set(67,-75310,57878,-90)
set(65,-69367,48857,-90)
set(66,-74974,37383,-90)
set(69,-68017,26546,-90)
set(67,-66652,26399,180)
set(66,-67744,27512,0)
set(66,-67660,25041,90)
set(69,-68437,11122,0)
set(65,-69025,12508,180)
set(66,-76381,4711,180)
set(68,-75919,4060,0)
set(65,-76045,7105,-90)
set(66,-64088,5797,-90)
set(65,-64970,5272,0)
set(65,-59591,-608,90)
set(66,-59444,-83,0)
set(65,-46995,4987,180)
set(69,-45096,5407,180)
set(67,-32236,5344,90)
set(66,-33142,-142,180)
set(65,-22003,5885,90)
set(65,-8765,1320,180)
set(66,-14183,10092,90)
set(69,-7520,22136,0)
set(68,-13524,10860,180)
set(71,-13356,28704,90)
set(71,-14541,28854,180)
set(69,-7695,41127,90)
set(66,-7758,39794,90)
set(70,-12945,47475,180)
set(65,-14226,46968,180)
set(71,-13848,56656,-90)
set(66,-15619,57891,-90)
set(65,-29016,54963,0)
set(67,-27900,53241,90)
set(72,-29769,54123,-90)
set(70,-36543,58555,90)
set(65,-37089,59122,90)
set(70,-42864,51463,180)
set(66,-42924,52490,90)
set(72,-45865,40332,0)
set(70,-47755,39555,0)
set(71,-42088,23223,0)
set(71,-40975,23748,90)
set(71,-33316,46667,180)
set(65,-25584,47446,90)
set(72,-25290,40348,90)
set(70,-25983,31294,0)
set(66,-24954,30248,0)
set(72,-22854,11518,180)
set(70,-37280,17475,90)

maxl(17,-77656,-4598)
maxb(17,-6998,-75256)
maxr(17,3943,-4598)
maxt(17,74601,-75256)

